what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312214406765
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1312214408354
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1312214408784
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312214409445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214413557
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214431761
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312214438120
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1312214442011
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312214450207
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1312214453488
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312214456601
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312214460822
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312214465153
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312214470756
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312214478936
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1312214484457
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312214485850
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312214491433
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312214497786
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312214502150
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1312214504858
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312214509715
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214517598
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214520630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214522240
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214523040
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312214525543
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312214548089
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1312214550254
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312214551242
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312214560354
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1312214565038
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312214565702
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312214571182
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1312214579382
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1312214579538
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1312214579567
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1312214582093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214585891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214811133
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214814451
opened,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312214819151
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312214819241
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1312214819244
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1312214819244
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214819268
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312214823413
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312214824846
opened,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312214828783
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312214828913
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214833457
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214859391
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312214862403
executed,command,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui.format.document",1312214863516
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214864767
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214870563
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312214874110
executed,command,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui.format.document",1312214875029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312214875689
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312214878206
closed,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312214878206
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312214880591
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1312214885137
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312214886796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214889986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312214900940
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312214988715
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312214990462
opened,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312214992555
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312214992718
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312214999146
opened,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312215003359
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312215003494
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215015896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215036582
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312215039017
executed,command,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui.format.document",1312215040219
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312215040872
executed,command,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui.format.document",1312215052544
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312215053147
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312215058104
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1312215065148
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312215068199
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312215094632
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312215095929
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215103024
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215110261
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215111961
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215113849
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215115538
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215143433
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312215154133
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312215155528
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215158997
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215179289
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312215182568
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312215187489
executed,command,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui.format.document",1312215192766
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312215193434
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312215195479
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1312215199905
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312215201014
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312215202166
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312215239404
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312215241509
executed,command,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors.lineNumberToggle",1312215245782
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215249987
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215257406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312215260065
executed,command,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui.format.document",1312215261345
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312215261944
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215264492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215361406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215363845
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215367527
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312215367940
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1312215371187
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312215372698
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312215402770
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215408834
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215411182
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215416234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215577317
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312215593345
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312215604663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215607434
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215715657
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215721329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215723216
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215727341
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215729788
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312215731088
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215738143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215746027
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215748351
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215750234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215753517
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215757450
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215758694
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215760324
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215762831
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215764536
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215767093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215793273
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312215797494
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312215804865
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312215815380
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215820037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215860277
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215888093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215894248
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215895384
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215896215
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215897152
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215898435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215899592
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215900543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215901957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215903224
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215904396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215905585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215910260
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215919275
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312215928073
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312215929131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215937761
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312215973388
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312215978309
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312215979621
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312215984397
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312215986165
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312215992227
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1312215996157
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312215997663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312216000984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312216010658
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312216042267
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312216058926
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312216061268
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312216064597
executed,command,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui.format.document",1312216066012
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312216067119
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312216077542
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1312216083834
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312216085662
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312216109685
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312216111157
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312216115238
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312216118043
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1312216121328
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312216123439
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312216127569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312216140412
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312216155459
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312216195462
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312216196617
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1312216198091
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1312216201721
activated,view,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms.views.LogCatView",1312216208336
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312216214081
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312216219055
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1312216254200
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1312216254416
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312216256056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312216329841
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312216332979
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312216334053
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312216341757
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312216342488
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1312216343266
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1312216350733
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312216353144
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312216356155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312216368433
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312216374762
executed,command,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui.format.document",1312216381214
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312216381892
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312216392915
